visit_id,store_id,visit_date,daypart,shopper_id,shopper_type,wait_time_min,order_accurate,score_speed,score_service,score_cleanliness,overall_score,adj_score
CK-100272,S114,2026-01-19,midday,P28,professional,3.1,1,92.0,94.0,84.0,82.8,82.8
CK-100273,S012,2026-01-20,evening,P25,professional,5.9,1,85.0,82.0,80.0,80.5,80.5
CK-100274,S013,2026-01-20,morning,P22,professional,7.0,1,78.0,84.0,79.0,80.3,80.3
CK-100275,S017,2026-01-20,morning,P30,professional,5.8,1,89.0,88.0,92.0,86.0,86.0
CK-100276,S018,2026-01-20,evening,P09,professional,6.6,1,72.0,83.0,76.0,78.0,78.0
CK-100277,S020,2026-01-20,evening,P16,professional,11.8,1,68.0,73.0,74.0,72.5,72.5
CK-100278,S021,2026-01-20,midday,P02,professional,8.8,1,83.0,77.0,82.0,79.0,79.0
CK-100279,S024,2026-01-20,morning,P27,professional,1.4,1,75.0,79.0,77.0,77.2,77.2
CK-100280,S025,2026-01-20,midday,P28,professional,4.5,1,77.0,76.0,87.0,81.5,81.5
CK-100281,S039,2026-01-20,evening,P23,professional,4.6,1,73.0,71.0,78.0,72.8,72.8
CK-100282,S040,2026-01-20,morning,P27,professional,6.2,1,78.0,81.0,80.0,79.3,79.3
CK-100283,S042,2026-01-20,evening,P21,professional,3.8,1,75.0,73.0,76.0,77.2,77.2
CK-100284,S045,2026-01-20,midday,P12,professional,7.4,1,79.0,73.0,78.0,79.1,79.1
CK-100285,S067,2026-01-20,evening,P21,professional,5.7,0,81.0,66.0,76.0,77.5,77.5
CK-100286,S073,2026-01-20,morning,P26,professional,4.3,1,81.0,89.0,71.0,77.9,77.9
CK-100287,S077,2026-01-20,evening,P27,professional,5.7,1,78.0,81.0,80.0,78.5,78.5
CK-100288,S084,2026-01-20,evening,P25,professional,5.2,1,76.0,86.0,88.0,85.8,85.8
CK-100289,S096,2026-01-20,morning,P12,professional,2.1,1,72.0,81.0,72.0,76.5,76.5
CK-100290,S102,2026-01-20,evening,P07,professional,20.2,1,81.0,75.0,67.0,72.4,72.4
CK-100291,S103,2026-01-20,morning,P15,professional,5.3,0,87.0,89.0,80.0,75.4,75.4
CK-100292,S111,2026-01-20,midday,P08,professional,4.1,1,82.0,76.0,84.0,81.6,81.6
CK-100293,S115,2026-01-20,morning,P09,professional,3.7,1,85.0,82.0,87.0,86.0,86.0
CK-100294,S117,2026-01-20,evening,P02,professional,3.7,1,77.0,75.0,80.0,81.7,81.7
CK-100295,S005,2026-01-21,evening,P11,professional,7.7,1,85.0,84.0,90.0,84.1,84.1
CK-100296,S016,2026-01-21,midday,P15,professional,5.4,1,75.0,81.0,70.0,75.1,75.1
CK-100297,S026,2026-01-21,evening,P21,professional,5.7,1,80.0,80.0,74.0,71.7,71.7
CK-100298,S033,2026-01-21,midday,P29,professional,8.4,1,73.0,86.0,78.0,77.2,77.2
CK-100299,S039,2026-01-21,morning,P24,professional,4.4,1,49.0,53.0,58.0,58.0,58.0
CK-100300,S044,2026-01-21,evening,P17,professional,6.2,1,79.0,79.0,74.0,76.6,76.6
CK-100301,S051,2026-01-21,morning,P08,professional,5.6,1,75.0,77.0,73.0,75.8,75.8
CK-100302,S062,2026-01-21,evening,P30,professional,5.2,1,76.0,74.0,76.0,79.9,79.9
CK-100303,S066,2026-01-21,morning,P17,professional,9.1,1,91.0,86.0,88.0,84.9,84.9
CK-100304,S071,2026-01-21,midday,P25,professional,4.6,1,90.0,87.0,93.0,89.3,89.3
CK-100305,S083,2026-01-21,midday,P01,professional,2.0,1,85.0,85.0,82.0,82.7,82.7
CK-100306,S086,2026-01-21,evening,P18,professional,5.0,0,76.0,76.0,81.0,78.4,78.4
CK-100307,S094,2026-01-21,midday,P16,professional,5.2,1,85.0,77.0,82.0,78.7,78.7
CK-100308,S095,2026-01-21,midday,P21,professional,3.8,1,69.0,71.0,72.0,73.6,73.6
CK-100309,S104,2026-01-21,evening,P22,professional,9.3,1,83.0,81.0,85.0,78.0,78.0
CK-100310,S115,2026-01-21,midday,P18,professional,4.3,1,65.0,60.0,70.0,65.2,65.2
CK-100311,S116,2026-01-21,morning,P07,professional,2.9,1,91.0,83.0,81.0,81.9,81.9
CK-100312,S118,2026-01-21,evening,P05,professional,5.7,1,76.0,74.0,79.0,77.2,77.2
CK-100313,S020,2026-01-22,midday,P19,professional,2.4,1,84.0,69.0,78.0,77.7,77.7
CK-100314,S028,2026-01-22,midday,P12,professional,8.3,1,68.0,72.0,70.0,66.9,66.9
CK-100315,S053,2026-01-22,evening,P15,professional,5.1,1,83.0,87.0,81.0,83.9,83.9
CK-100316,S055,2026-01-22,evening,P18,professional,4.6,1,82.0,72.0,79.0,77.9,77.9
CK-100317,S061,2026-01-22,midday,P11,professional,3.2,1,72.0,73.0,79.0,77.0,77.0
CK-100318,S065,2026-01-22,evening,P30,professional,6.6,1,69.0,74.0,67.0,71.0,71.0
CK-100319,S068,2026-01-22,midday,P20,professional,10.1,1,90.0,76.0,81.0,81.8,81.8
CK-100320,S069,2026-01-22,evening,P27,professional,7.2,1,80.0,80.0,88.0,81.8,81.8
CK-100321,S076,2026-01-22,midday,P16,professional,4.3,1,75.0,75.0,74.0,76.6,76.6
CK-100322,S087,2026-01-22,evening,P21,professional,5.6,1,83.0,81.0,79.0,76.3,76.3
CK-100323,S091,2026-01-22,evening,P18,professional,4.4,1,60.0,71.0,58.0,63.1,63.1
CK-100324,S092,2026-01-22,evening,P14,professional,3.3,1,76.0,81.0,75.0,79.6,79.6
CK-100325,S093,2026-01-22,morning,P04,professional,5.4,1,79.0,78.0,75.0,78.9,78.9
CK-100326,S098,2026-01-22,morning,P10,professional,3.7,1,73.0,69.0,73.0,69.7,69.7
CK-100327,S102,2026-01-22,morning,P18,professional,2.5,1,90.0,87.0,86.0,91.3,91.3
CK-100328,S116,2026-01-22,midday,P08,professional,5.4,1,69.0,69.0,71.0,72.5,72.5
CK-100329,S117,2026-01-22,evening,P03,professional,3.7,1,81.0,84.0,70.0,75.4,75.4
CK-100330,S008,2026-01-23,midday,P16,professional,3.3,1,90.0,86.0,84.0,83.0,83.0
CK-100331,S010,2026-01-23,midday,P20,professional,3.2,1,90.0,85.0,82.0,85.2,85.2
CK-100332,S014,2026-01-23,morning,P24,professional,3.3,1,80.0,91.0,83.0,81.8,81.8
CK-100333,S015,2026-01-23,midday,P09,professional,4.2,1,80.0,72.0,76.0,81.2,81.2
CK-100334,S029,2026-01-23,morning,P08,professional,2.5,1,76.0,79.0,76.0,69.3,69.3
CK-100335,S048,2026-01-23,midday,P16,professional,6.2,1,81.0,71.0,67.0,73.2,73.2
CK-100336,S051,2026-01-23,evening,P26,professional,3.2,1,67.0,68.0,64.0,70.5,70.5
CK-100337,S072,2026-01-23,morning,P22,professional,2.5,1,76.0,84.0,80.0,71.5,71.5
CK-100338,S084,2026-01-23,midday,P20,professional,5.6,1,86.0,74.0,73.0,75.8,75.8
CK-100339,S085,2026-01-23,evening,P25,professional,6.6,1,62.0,78.0,69.0,74.6,74.6
CK-100340,S089,2026-01-23,midday,P26,professional,8.5,1,80.0,83.0,86.0,83.4,83.4
CK-100341,S118,2026-01-23,morning,P15,professional,5.1,1,72.0,77.0,76.0,78.5,78.5
CK-100342,S119,2026-01-23,evening,P19,professional,8.0,1,76.0,79.0,79.0,75.7,75.7
CK-100343,S002,2026-01-24,midday,P17,professional,3.6,1,74.0,74.0,81.0,79.4,79.4
CK-100344,S011,2026-01-24,evening,P08,professional,11.0,1,83.0,71.0,77.0,79.5,79.5
CK-100345,S013,2026-01-24,midday,P26,professional,6.6,1,77.0,78.0,71.0,74.5,74.5
CK-100346,S028,2026-01-24,morning,P06,professional,8.1,0,87.0,87.0,83.0,80.3,80.3
CK-100347,S042,2026-01-24,morning,P12,professional,3.8,1,90.0,88.0,92.0,85.4,85.4
CK-100348,S043,2026-01-24,evening,P08,professional,7.3,1,74.0,82.0,75.0,78.6,78.6
CK-100349,S045,2026-01-24,evening,P21,professional,3.7,1,54.0,76.0,72.0,70.1,70.1
CK-100350,S058,2026-01-24,evening,P09,professional,2.4,1,71.0,70.0,74.0,75.7,75.7
CK-100351,S064,2026-01-24,morning,P08,professional,4.5,1,97.0,83.0,94.0,85.0,85.0
CK-100352,S069,2026-01-24,morning,P09,professional,3.2,1,92.0,77.0,78.0,82.2,82.2
CK-100353,S072,2026-01-24,evening,P20,professional,7.1,1,56.0,54.0,55.0,59.9,59.9
CK-100354,S083,2026-01-24,morning,P27,professional,8.1,1,96.0,89.0,90.0,89.3,89.3
CK-100355,S084,2026-01-24,evening,P18,professional,4.6,1,76.0,70.0,76.0,74.3,74.3
CK-100356,S087,2026-01-24,evening,P10,professional,7.0,1,79.0,86.0,88.0,84.1,84.1
CK-100357,S090,2026-01-24,evening,P30,professional,13.7,1,71.0,82.0,77.0,74.3,74.3
CK-100358,S092,2026-01-24,morning,P28,professional,3.5,1,84.0,79.0,84.0,78.0,78.0
CK-100359,S113,2026-01-24,evening,P04,professional,3.7,1,75.0,66.0,67.0,68.8,68.8
CK-100360,S006,2026-01-25,evening,P27,professional,7.1,1,76.0,78.0,84.0,77.4,77.4
CK-100361,S008,2026-01-25,evening,P19,professional,6.5,1,66.0,68.0,63.0,67.2,67.2
CK-100362,S010,2026-01-25,morning,P29,professional,7.2,1,62.0,79.0,74.0,78.7,78.7
CK-100363,S017,2026-01-25,midday,P02,professional,6.0,1,70.0,66.0,77.0,71.4,71.4
CK-100364,S019,2026-01-25,midday,P05,professional,3.3,0,92.0,92.0,96.0,96.5,96.5
CK-100365,S026,2026-01-25,midday,P28,professional,6.6,1,80.0,85.0,85.0,83.9,83.9
CK-100366,S040,2026-01-25,midday,P24,professional,8.8,1,82.0,73.0,79.0,79.4,79.4
CK-100367,S043,2026-01-25,morning,P14,professional,2.4,0,81.0,83.0,77.0,81.1,81.1
CK-100368,S046,2026-01-25,evening,P12,professional,8.9,1,58.0,62.0,66.0,63.2,63.2
CK-100369,S062,2026-01-25,midday,P21,professional,3.1,1,80.0,89.0,91.0,88.4,88.4
CK-100370,S063,2026-01-25,midday,P25,professional,2.1,1,89.0,78.0,77.0,77.2,77.2
CK-100371,S072,2026-01-25,midday,P08,professional,3.2,1,83.0,74.0,82.0,79.7,79.7
CK-100372,S074,2026-01-25,midday,P30,professional,2.7,1,83.0,95.0,81.0,84.8,84.8
CK-100373,S082,2026-01-25,morning,P07,professional,5.5,1,83.0,78.0,80.0,87.5,87.5
CK-100374,S085,2026-01-25,midday,P25,professional,3.0,1,75.0,74.0,78.0,76.5,76.5
CK-100375,S092,2026-01-25,midday,P02,professional,1.4,1,95.0,93.0,83.0,87.7,87.7
CK-100376,S103,2026-01-25,midday,P18,professional,3.5,1,64.0,72.0,61.0,68.2,68.2
CK-100377,S112,2026-01-25,midday,P01,professional,2.8,1,81.0,88.0,84.0,83.6,83.6
CK-100378,S114,2026-01-25,evening,P16,professional,5.5,1,70.0,71.0,78.0,76.0,76.0
CK-100379,S119,2026-01-25,midday,P09,professional,6.6,1,90.0,82.0,81.0,80.5,80.5
CK-100380,S022,2026-01-26,evening,P28,professional,11.9,1,66.0,77.0,73.0,75.0,75.0
CK-100381,S023,2026-01-26,evening,P23,professional,9.5,1,73.0,64.0,64.0,68.6,68.6
CK-100382,S030,2026-01-26,morning,P05,professional,6.1,1,85.0,95.0,86.0,88.7,88.7
CK-100383,S043,2026-01-26,morning,P29,professional,5.0,0,76.0,69.0,68.0,68.6,68.6
CK-100384,S047,2026-01-26,midday,P29,professional,4.1,1,80.0,80.0,78.0,82.2,82.2
CK-100385,S048,2026-01-26,evening,P13,professional,7.2,1,68.0,73.0,69.0,70.1,70.1
CK-100386,S049,2026-01-26,evening,P21,professional,5.6,1,60.0,71.0,67.0,66.1,66.1
CK-100387,S053,2026-01-26,morning,P19,professional,4.8,1,80.0,86.0,83.0,83.3,83.3
CK-100388,S068,2026-01-26,morning,P01,professional,6.8,1,85.0,82.0,83.0,81.3,81.3
CK-100389,S075,2026-01-26,midday,P01,professional,3.4,1,71.0,76.0,73.0,77.5,77.5
CK-100390,S086,2026-01-26,midday,P26,professional,3.0,1,80.0,77.0,72.0,75.3,75.3
CK-100391,S090,2026-01-26,midday,P01,professional,1.7,1,81.0,89.0,77.0,83.1,83.1
CK-100392,S091,2026-01-26,midday,P29,professional,3.5,1,78.0,73.0,77.0,78.3,78.3
CK-100393,S099,2026-01-26,evening,P17,professional,6.8,1,88.0,81.0,88.0,87.7,87.7
CK-100394,S112,2026-01-26,morning,P24,professional,5.1,1,79.0,80.0,85.0,81.9,81.9
CK-100395,S119,2026-01-26,midday,P14,professional,6.4,1,86.0,94.0,81.0,82.6,82.6
CK-100396,S015,2026-01-27,morning,P22,professional,3.1,1,82.0,82.0,85.0,82.7,82.7
CK-100397,S032,2026-01-27,midday,P06,professional,3.5,1,84.0,84.0,79.0,78.5,78.5
CK-100398,S035,2026-01-27,midday,P04,professional,3.9,1,89.0,93.0,89.0,87.8,87.8
CK-100399,S036,2026-01-27,evening,P25,professional,9.8,1,70.0,73.0,63.0,65.2,65.2
CK-100400,S037,2026-01-27,morning,P05,professional,5.3,1,70.0,61.0,68.0,71.0,71.0
CK-100401,S038,2026-01-27,midday,P10,professional,6.4,1,66.0,67.0,56.0,63.8,63.8
CK-100402,S040,2026-01-27,morning,P18,professional,4.8,1,78.0,82.0,75.0,75.6,75.6
CK-100403,S046,2026-01-27,midday,P12,professional,3.6,1,77.0,69.0,78.0,68.6,68.6
CK-100404,S064,2026-01-27,evening,P05,professional,6.3,1,87.0,88.0,88.0,83.4,83.4
CK-100405,S070,2026-01-27,morning,P22,professional,5.6,1,68.0,75.0,76.0,73.5,73.5
CK-100406,S073,2026-01-27,morning,P28,professional,6.6,1,72.0,73.0,78.0,75.5,75.5
CK-100407,S074,2026-01-27,morning,P21,professional,4.8,1,88.0,75.0,75.0,79.9,79.9
CK-100408,S078,2026-01-27,morning,P17,professional,1.6,1,92.0,89.0,81.0,84.8,84.8
CK-100409,S089,2026-01-27,midday,P02,professional,4.8,1,75.0,77.0,76.0,80.7,80.7
CK-100410,S117,2026-01-27,midday,P21,professional,10.8,1,82.0,81.0,82.0,80.4,80.4
CK-100411,S012,2026-01-28,morning,P26,professional,5.2,1,81.0,86.0,85.0,80.7,80.7
CK-100412,S014,2026-01-28,midday,P24,professional,3.6,1,77.0,74.0,79.0,83.7,83.7
CK-100413,S017,2026-01-28,evening,P28,professional,3.1,1,89.0,81.0,88.0,83.4,83.4
CK-100414,S025,2026-01-28,morning,P10,professional,3.0,0,68.0,63.0,66.0,68.3,68.3
CK-100415,S027,2026-01-28,evening,P08,professional,7.3,1,84.0,76.0,77.0,79.3,79.3
CK-100416,S032,2026-01-28,morning,P08,professional,9.6,1,82.0,92.0,83.0,85.5,85.5
CK-100417,S033,2026-01-28,evening,P15,professional,4.6,1,79.0,86.0,80.0,81.0,81.0
CK-100418,S038,2026-01-28,evening,P08,professional,4.7,1,82.0,74.0,80.0,76.7,76.7
CK-100419,S042,2026-01-28,evening,P07,professional,3.5,1,83.0,89.0,86.0,86.5,86.5
CK-100420,S079,2026-01-28,morning,P30,professional,3.4,1,83.0,77.0,80.0,81.0,81.0
CK-100421,S085,2026-01-28,morning,P15,professional,4.2,1,89.0,74.0,84.0,84.0,84.0
CK-100422,S098,2026-01-28,midday,P26,professional,1.8,1,79.0,78.0,77.0,84.2,84.2
CK-100423,S101,2026-01-28,midday,P27,professional,7.1,1,92.0,88.0,93.0,88.2,88.2
CK-100424,S105,2026-01-28,midday,P20,professional,8.5,1,64.0,78.0,72.0,73.2,73.2
CK-100425,S106,2026-01-28,evening,P26,professional,14.5,1,77.0,85.0,84.0,81.3,81.3
CK-100426,S110,2026-01-28,morning,P03,professional,7.0,1,75.0,68.0,70.0,72.4,72.4
CK-100427,S114,2026-01-28,evening,P24,professional,9.8,0,74.0,67.0,70.0,71.1,71.1
CK-100428,S001,2026-01-29,evening,P02,professional,8.9,1,75.0,62.0,70.0,70.5,70.5
CK-100429,S003,2026-01-29,evening,P01,professional,5.1,1,68.0,69.0,73.0,72.3,72.3
CK-100430,S018,2026-01-29,evening,P26,professional,10.1,1,81.0,87.0,87.0,85.0,85.0
CK-100431,S024,2026-01-29,evening,P04,professional,6.9,1,76.0,72.0,81.0,79.9,79.9
CK-100432,S036,2026-01-29,evening,P21,professional,2.9,1,83.0,85.0,81.0,86.2,86.2
CK-100433,S039,2026-01-29,evening,P10,professional,6.5,1,71.0,63.0,64.0,65.0,65.0
CK-100434,S049,2026-01-29,morning,P04,professional,5.1,1,95.0,96.0,94.0,87.6,87.6
CK-100435,S067,2026-01-29,midday,P27,professional,5.4,1,89.0,74.0,83.0,81.7,81.7
CK-100436,S070,2026-01-29,morning,P16,professional,3.2,1,86.0,89.0,93.0,84.1,84.1
CK-100437,S076,2026-01-29,morning,P21,professional,7.5,1,74.0,78.0,76.0,72.5,72.5
CK-100438,S078,2026-01-29,evening,P22,professional,15.1,1,88.0,90.0,85.0,79.2,79.2
CK-100439,S081,2026-01-29,evening,P15,professional,4.8,1,83.0,83.0,77.0,77.1,77.1
CK-100440,S084,2026-01-29,morning,P05,professional,2.9,1,80.0,82.0,72.0,84.1,84.1
CK-100441,S086,2026-01-29,midday,P27,professional,4.8,1,76.0,81.0,77.0,80.4,80.4
CK-100442,S092,2026-01-29,midday,P26,professional,2.9,1,73.0,81.0,74.0,78.0,78.0
CK-100443,S099,2026-01-29,evening,P29,professional,5.6,1,75.0,76.0,68.0,73.4,73.4
CK-100444,S003,2026-01-30,midday,P14,professional,4.9,1,72.0,71.0,78.0,71.1,71.1
CK-100445,S007,2026-01-30,evening,P22,professional,10.1,1,85.0,71.0,83.0,78.9,78.9
CK-100446,S011,2026-01-30,midday,P10,professional,2.9,0,88.0,92.0,87.0,86.8,86.8
CK-100447,S013,2026-01-30,evening,P08,professional,6.4,1,87.0,83.0,92.0,85.3,85.3
CK-100448,S028,2026-01-30,evening,P10,professional,4.4,1,65.0,77.0,68.0,71.2,71.2
CK-100449,S035,2026-01-30,morning,P20,professional,5.0,1,74.0,80.0,68.0,77.7,77.7
CK-100450,S050,2026-01-30,midday,P21,professional,5.6,1,81.0,78.0,74.0,75.9,75.9
CK-100451,S052,2026-01-30,evening,P28,professional,7.3,1,83.0,89.0,85.0,84.4,84.4
CK-100452,S057,2026-01-30,midday,P14,professional,2.9,1,65.0,75.0,69.0,65.1,65.1
CK-100453,S059,2026-01-30,evening,P07,professional,8.3,1,89.0,87.0,81.0,84.6,84.6
CK-100454,S060,2026-01-30,evening,P25,professional,4.5,1,80.0,76.0,79.0,75.3,75.3
CK-100455,S068,2026-01-30,evening,P09,professional,4.7,1,85.0,85.0,84.0,82.7,82.7
CK-100456,S080,2026-01-30,midday,P09,professional,8.5,1,79.0,81.0,79.0,76.0,76.0
CK-100457,S095,2026-01-30,midday,P08,professional,6.1,1,77.0,78.0,72.0,76.5,76.5
CK-100458,S105,2026-01-30,morning,P25,professional,7.3,1,78.0,82.0,83.0,78.5,78.5
CK-100459,S106,2026-01-30,midday,P29,professional,4.7,1,92.0,100.0,98.0,94.1,94.1
CK-100460,S108,2026-01-30,evening,P16,professional,5.3,1,65.0,69.0,69.0,65.2,65.2
CK-100461,S109,2026-01-30,midday,P09,professional,3.9,1,83.0,88.0,92.0,91.1,91.1
CK-100462,S116,2026-01-30,midday,P24,professional,3.2,1,73.0,73.0,71.0,73.6,73.6
CK-100463,S001,2026-01-31,morning,P07,professional,3.6,1,82.0,78.0,81.0,81.3,81.3
CK-100464,S007,2026-01-31,morning,P16,professional,5.9,1,79.0,81.0,76.0,79.3,79.3
CK-100465,S016,2026-01-31,evening,P24,professional,8.4,1,70.0,72.0,77.0,72.5,72.5
CK-100466,S023,2026-01-31,midday,P03,professional,2.3,1,65.0,63.0,67.0,67.6,67.6
CK-100467,S027,2026-01-31,evening,P17,professional,7.6,1,77.0,66.0,76.0,75.7,75.7
CK-100468,S033,2026-01-31,morning,P20,professional,8.4,1,83.0,89.0,84.0,91.6,91.6
CK-100469,S036,2026-01-31,midday,P26,professional,8.9,1,83.0,71.0,83.0,79.5,79.5
CK-100470,S039,2026-01-31,midday,P03,professional,9.2,1,61.0,69.0,63.0,61.5,61.5
CK-100471,S058,2026-01-31,morning,P14,professional,3.8,1,77.0,71.0,76.0,78.2,78.2
CK-100472,S059,2026-01-31,midday,P14,professional,5.7,1,69.0,60.0,70.0,68.6,68.6
CK-100473,S061,2026-01-31,morning,P10,professional,3.0,1,88.0,77.0,81.0,82.8,82.8
CK-100474,S067,2026-01-31,morning,P09,professional,6.7,1,77.0,70.0,77.0,73.6,73.6
CK-100475,S068,2026-01-31,midday,P12,professional,6.3,1,72.0,74.0,68.0,74.9,74.9
CK-100476,S079,2026-01-31,midday,P12,professional,7.2,1,85.0,79.0,93.0,80.8,80.8
CK-100477,S083,2026-01-31,midday,P16,professional,3.4,1,89.0,92.0,88.0,88.2,88.2
CK-100478,S107,2026-01-31,morning,P18,professional,3.6,1,79.0,74.0,73.0,77.7,77.7
CK-100479,S113,2026-01-31,midday,P30,professional,9.6,1,75.0,66.0,74.0,75.6,75.6
CK-100480,S118,2026-01-31,midday,P01,professional,1.8,1,91.0,94.0,98.0,93.9,93.9
CK-100481,S002,2026-02-01,midday,P22,professional,2.2,1,81.0,66.0,72.0,74.1,74.1
CK-100482,S011,2026-02-01,morning,P08,professional,9.6,1,91.0,83.0,91.0,91.0,91.0
CK-100483,S024,2026-02-01,midday,P06,professional,5.9,1,74.0,82.0,75.0,80.5,80.5
CK-100484,S030,2026-02-01,midday,P06,professional,5.7,1,96.0,98.0,100.0,94.7,94.7
CK-100485,S039,2026-02-01,evening,P20,professional,5.2,1,76.0,78.0,77.0,70.9,70.9
CK-100486,S052,2026-02-01,midday,P10,professional,4.6,1,67.0,84.0,68.0,75.2,75.2
CK-100487,S057,2026-02-01,morning,P08,professional,4.9,1,69.0,75.0,64.0,72.1,72.1
CK-100488,S071,2026-02-01,midday,P13,professional,9.9,1,84.0,87.0,88.0,87.5,87.5
CK-100489,S076,2026-02-01,morning,P26,professional,10.7,1,75.0,71.0,72.0,71.9,71.9
CK-100490,S102,2026-02-01,morning,P04,professional,7.5,1,85.0,90.0,89.0,82.3,82.3
CK-100491,S109,2026-02-01,midday,P17,professional,2.5,1,74.0,72.0,71.0,69.4,69.4
CK-100492,S112,2026-02-01,evening,P21,professional,11.7,0,80.0,79.0,84.0,83.7,83.7
CK-100493,S120,2026-02-01,evening,P21,professional,6.8,1,74.0,65.0,62.0,64.9,64.9
CK-100494,S014,2026-02-02,midday,P24,professional,4.9,1,79.0,78.0,73.0,76.7,76.7
CK-100495,S016,2026-02-02,midday,P08,professional,6.7,1,66.0,74.0,75.0,76.2,76.2
CK-100496,S025,2026-02-02,midday,P14,professional,4.6,1,78.0,80.0,77.0,75.3,75.3
CK-100497,S027,2026-02-02,evening,P02,professional,4.2,1,48.0,61.0,57.0,62.3,62.3
CK-100498,S029,2026-02-02,morning,P01,professional,5.0,1,74.0,79.0,85.0,81.7,81.7
CK-100499,S030,2026-02-02,morning,P05,professional,10.1,1,81.0,86.0,77.0,79.7,79.7
CK-100500,S034,2026-02-02,midday,P07,professional,3.0,1,88.0,90.0,87.0,83.9,83.9
CK-100501,S038,2026-02-02,morning,P21,professional,8.0,1,92.0,93.0,93.0,94.2,94.2
CK-100502,S046,2026-02-02,midday,P10,professional,4.9,0,70.0,70.0,75.0,74.6,74.6
CK-100503,S047,2026-02-02,midday,P21,professional,2.2,1,83.0,73.0,76.0,73.2,73.2
CK-100504,S058,2026-02-02,midday,P03,professional,2.4,1,77.0,74.0,81.0,77.9,77.9
CK-100505,S060,2026-02-02,morning,P12,professional,3.7,1,76.0,73.0,76.0,72.5,72.5
CK-100506,S062,2026-02-02,morning,P17,professional,5.3,1,64.0,82.0,74.0,75.7,75.7
CK-100507,S075,2026-02-02,midday,P12,professional,7.4,1,76.0,63.0,66.0,71.4,71.4
CK-100508,S080,2026-02-02,evening,P19,professional,5.2,1,68.0,82.0,74.0,76.3,76.3
CK-100509,S084,2026-02-02,morning,P28,professional,4.7,1,67.0,78.0,70.0,72.9,72.9
CK-100510,S087,2026-02-02,evening,P15,professional,4.7,1,86.0,89.0,72.0,77.0,77.0
CK-100511,S090,2026-02-02,evening,P06,professional,4.7,1,78.0,77.0,80.0,77.8,77.8
CK-100512,S096,2026-02-02,morning,P03,professional,4.3,1,74.0,80.0,78.0,78.5,78.5
CK-100513,S099,2026-02-02,morning,P20,professional,4.7,1,81.0,78.0,86.0,80.9,80.9
CK-100514,S108,2026-02-02,morning,P25,professional,2.9,1,86.0,93.0,87.0,89.0,89.0
CK-100515,S112,2026-02-02,morning,P13,professional,2.8,1,82.0,85.0,90.0,82.8,82.8
CK-100516,S113,2026-02-02,evening,P30,professional,5.0,1,69.0,76.0,77.0,77.1,77.1
CK-100517,S001,2026-02-03,midday,P15,professional,5.4,1,89.0,82.0,76.0,79.9,79.9
CK-100518,S004,2026-02-03,evening,P01,professional,3.3,1,75.0,80.0,77.0,76.3,76.3
CK-100519,S016,2026-02-03,morning,P07,professional,4.4,1,75.0,77.0,78.0,76.6,76.6
CK-100520,S017,2026-02-03,midday,P29,professional,2.2,1,82.0,79.0,70.0,79.7,79.7
CK-100521,S018,2026-02-03,midday,P10,professional,3.1,1,73.0,73.0,65.0,69.2,69.2
CK-100522,S022,2026-02-03,morning,P30,professional,3.1,1,89.0,89.0,97.0,93.3,93.3
CK-100523,S038,2026-02-03,evening,P25,professional,6.9,1,87.0,81.0,95.0,89.9,89.9
CK-100524,S039,2026-02-03,midday,P02,professional,6.5,0,86.0,75.0,81.0,80.0,80.0
CK-100525,S042,2026-02-03,morning,P26,professional,5.0,1,77.0,73.0,77.0,83.0,83.0
CK-100526,S044,2026-02-03,midday,P08,professional,3.5,1,70.0,65.0,82.0,73.1,73.1
CK-100527,S053,2026-02-03,midday,P23,professional,2.1,1,70.0,69.0,74.0,71.3,71.3
CK-100528,S056,2026-02-03,evening,P29,professional,6.0,1,88.0,87.0,89.0,86.7,86.7
CK-100529,S066,2026-02-03,morning,P05,professional,2.6,1,86.0,70.0,79.0,85.1,85.1
CK-100530,S071,2026-02-03,morning,P22,professional,9.3,1,74.0,74.0,69.0,70.8,70.8
CK-100531,S074,2026-02-03,evening,P28,professional,3.8,1,78.0,76.0,75.0,71.2,71.2
CK-100532,S075,2026-02-03,evening,P05,professional,4.6,1,77.0,77.0,76.0,77.4,77.4
CK-100533,S082,2026-02-03,morning,P18,professional,3.1,1,67.0,63.0,67.0,66.9,66.9
CK-100534,S085,2026-02-03,midday,P22,professional,1.6,1,69.0,77.0,75.0,74.8,74.8
CK-100535,S093,2026-02-03,evening,P19,professional,8.7,1,81.0,69.0,74.0,75.2,75.2
CK-100536,S104,2026-02-03,morning,P22,professional,6.4,1,78.0,84.0,72.0,78.3,78.3
CK-100537,S006,2026-02-04,evening,P13,professional,10.5,1,69.0,62.0,78.0,72.4,72.4
CK-100538,S007,2026-02-04,morning,P27,professional,4.1,1,57.0,63.0,62.0,66.3,66.3
CK-100539,S008,2026-02-04,evening,P13,professional,16.8,1,85.0,82.0,85.0,80.3,80.3
CK-100540,S025,2026-02-04,evening,P03,professional,7.2,1,67.0,77.0,80.0,73.7,73.7
CK-100541,S029,2026-02-04,evening,P05,professional,6.1,1,74.0,70.0,72.0,74.3,74.3
CK-100542,S035,2026-02-04,morning,P11,professional,3.2,1,84.0,73.0,80.0,81.1,81.1
CK-100543,S059,2026-02-04,morning,P18,professional,2.0,1,68.0,77.0,73.0,72.2,72.2
CK-100544,S066,2026-02-04,midday,P01,professional,4.9,1,70.0,73.0,78.0,77.1,77.1
